Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabe,Word Family,Meaning,Onset for first letter,
analogy,29749,35405,correlation,5,1,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,786,relationship,4,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,1744,metaphor,6,1,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,2564,relation,3,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,4188,parallel,4,1,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,5407,resemblance,6,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,5968,affinity,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,9606,correspondence,5,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,13199,semblance,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,14662,equivalence,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,31730,comparison,4,1,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,31734,simile,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,31735,similitude,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,33838,likeness,-1,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,28976,35405,correlation,5,1,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,23982,786,relationship,4,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,23982,1744,metaphor,6,3,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,23982,2564,relation,3,2,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
analogy,23982,4188,parallel,4,3,4,analogy,"{'Noun': ['an inference that if things agree in some respects they probably agree in others', 'drawing a comparison in order to show a similarity in some respect', 'the religious belief that between creature and creator no similarity can be found so great but that the dissimilarity is always greater; any analogy between God and humans will always be inadequate']}",['analogy'],analogy
