Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,onset for second letter
precede,4561,2007,pioneer,6,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,2050,pace,4,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,2246,rank,5,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,6610,harbinger,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,8445,usher,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,14260,outrank,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,14626,foreshadow,-1,1,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,17627,predate,-1,1,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,19894,scout,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,27995,antedate,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,29772,presage,-1,1,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,31794,lead,4,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,32111,anticipate,5,1,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,34948,herald,-1,2,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,39300,be ahead of,1,3,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
precede,4561,39301,in space,2,3,2,precede,"{'Verb': ['be earlier in time; go back further', 'come before', 'be the predecessor of', 'move ahead (of others', 'furnish with a preface or introduction']}",['precede'],precede
offset,8696,1997,charge,3,2,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,2152,balance,4,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,3860,equal,3,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,5906,redeem,-1,2,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,7740,outweigh,5,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,8831,negate,-1,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,12214,recompense,-1,2,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,13007,neutralize,-1,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,14367,equalize,-1,2,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
offset,8696,16021,counteract,-1,3,2,offset,"{'Noun': ['the time at which something is supposed to begin', 'a compensating equivalent', 'a horizontal branch from the base of plant that produces new plants from buds at its tips', 'a natural consequence of development', 'a plate makes an inked impression on a rubber-blanketed cylinder, which in turn transfers it to the paper', 'structure where a wall or building narrows abruptly'], 'Verb': ['compensate for or counterbalance', 'make up for', 'cause (printed matter', 'create an offset in', 'produce by offset printing']}",['offset'],offset
detection,7331,1148,strike,4,2,3,None,"{'Noun': ['the perception that something has occurred or some state exists', 'the act of detecting something; catching sight of something', 'the detection that a signal is being received', 'a police investigation to determine the perpetrator']}",['detection'],detection
detection,7331,3652,exposure,5,2,3,None,"{'Noun': ['the perception that something has occurred or some state exists', 'the act of detecting something; catching sight of something', 'the detection that a signal is being received', 'a police investigation to determine the perpetrator']}",['detection'],detection
